🤠雷蒙影视直播,#genre#
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$雷蒙影视•IPV4『线路5』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$雷蒙影视•IPV4『线路6』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$雷蒙影视•IPV4『线路7』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$雷蒙影视•IPV4『线路8』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$雷蒙影视•IPV4『线路9』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$雷蒙影视•IPV4『线路10』
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA$雷蒙影视•IPV4『线路11』
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF$雷蒙影视•IPV4『线路12』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$雷蒙影视•IPV4『线路13』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$雷蒙影视•IPV4『线路14』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$雷蒙影视•IPV4『线路15』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$雷蒙影视•IPV4『线路16』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$雷蒙影视•IPV4『线路17』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$雷蒙影视•IPV4『线路18』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$雷蒙影视•IPV4『线路19』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$雷蒙影视•IPV4『线路20』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$雷蒙影视•IPV4『线路21』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$雷蒙影视•IPV4『线路22』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$雷蒙影视•IPV4『线路23』
TVBS亚洲,p3p://167.114.175.6:55331/6484e089000a5e7a38440c1e1ace3b27$雷蒙影视•IPV4『线路24』
东森新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8540/.m3u8$雷蒙影视•IPV4『线路1』
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152$雷蒙影视•IPV4『线路2』
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=ME5E8863997888639978&ct=19193&tsum=6b0236441f10a7195fb35fe7997db68c$雷蒙影视•IPV4『线路3』
东森新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4377&tk=7877e7cc41c7$雷蒙影视•IPV4『线路4』
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8$雷蒙影视•IPV4『线路5』
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8$雷蒙影视•IPV4『线路6』
东森新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv152$雷蒙影视•IPV4『线路7』
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8$雷蒙影视•IPV4『线路8』
东森新闻,http://211.72.65.236:8540/.m3u8$雷蒙影视•IPV4『线路9』
东森新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvnews$雷蒙影视•IPV4『线路10』
东森新闻,p3p://108.181.32.169:28526/64251f9700046520ea5ce8b85b6c11da$雷蒙影视•IPV4『线路11』
东森新闻,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8$雷蒙影视•IPV4『线路12』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-2.m3u8$雷蒙影视•IPV4『线路13』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv$雷蒙影视•IPV4『线路14』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.ctv$雷蒙影视•IPV4『线路15』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-6.ctv$雷蒙影视•IPV4『线路16』
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv$雷蒙影视•IPV4『线路17』
东森新闻,p3p://108.181.32.169:28025/67619a0c000ce5c8af3b21ba05313165$雷蒙影视•IPV4『线路18』
东森新闻,p3p://167.114.175.6:55331/61468afa0005b339ea7014d376a616f3$雷蒙影视•IPV4『线路19』
东森综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8524/.m3u8$雷蒙影视•IPV4『线路1』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路2』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路3』
东森综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvzhonghe$雷蒙影视•IPV4『线路4』
东森综合,p3p://108.181.32.169:28526/64253f6e0002d287ead9482831323a6d$雷蒙影视•IPV4『线路5』
东森综合,p3p://108.181.32.169:24626/64253f6e0002d287ead9482831323a6d$雷蒙影视•IPV4『线路6』
东森综合,p3p://108.181.32.169:18612/64253f6e0002d287ead9482831323a6d$雷蒙影视•IPV4『线路7』
东森综合,p3p://108.181.32.169:18118/64253f6e0002d287ead9482831323a6d$雷蒙影视•IPV4『线路8』
东森综合,p3p://108.181.32.169:32739/64253f6e0002d287ead9482831323a6d$雷蒙影视•IPV4『线路9』
东森综合,p3p://167.114.175.6:55331/5fe8c5570001412994347b4506da6ebb$雷蒙影视•IPV4『线路10』
东森综合,p3p://173.208.176.178:31809/5fe8c5570001412994347b4506da6ebb$雷蒙影视•IPV4『线路11』
东森综合,http://211.72.65.236:8524/.m3u8$雷蒙影视•IPV4『线路12』
东森超视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8525/.m3u8$雷蒙影视•IPV4『线路1』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路2』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路3』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路4』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路5』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路6』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路7』
东森超视,rtmp://f13h.mine.nu/sat/tv331$雷蒙影视•IPV4『线路8』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$雷蒙影视•IPV4『线路9』
东森超视,http://171.108.239.79:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路10』
东森超视,http://171.108.239.80:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路11』
东森超视,http://171.108.239.99:8181/tsfile/live/1023_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路12』
东森超视,http://171.108.239.98:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路13』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$雷蒙影视•IPV4『线路14』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路15』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路16』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8$雷蒙影视•IPV4『线路17』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8$雷蒙影视•IPV4『线路18』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8$雷蒙影视•IPV4『线路19』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv$雷蒙影视•IPV4『线路20』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$雷蒙影视•IPV4『线路21』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8$雷蒙影视•IPV4『线路22』
东森超视,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/ettvsuper/playlist.m3u8$雷蒙影视•IPV4『线路23』
东森超视,p3p://167.114.175.6:55331/65e43d00000ee2b594beb4e956c7337a$雷蒙影视•IPV4『线路24』
东森超视,p3p://167.114.175.6:55331/6388b74e000e69875f479f207662566b$雷蒙影视•IPV4『线路25』
东森电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvmovie$雷蒙影视•IPV4『线路1』
东森电影,p3p://108.181.32.169:28526/64253899000a078deabe99ff587050b0$雷蒙影视•IPV4『线路2』
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996$雷蒙影视•IPV4『线路3』
东森电影,p3p://108.181.32.169:24626/64253899000a078deabe99ff587050b0$雷蒙影视•IPV4『线路4』
东森电影,http://ali.hlspull.yximgs.com/live/7771ddsshabibscbmlettvmoviel00eqoklhdjhflhfsdfagksh-9999547666-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiilllll1llllllllllllllllllilldfsldhfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv$雷蒙影视•IPV4『线路5』
东森电影,p3p://108.181.32.169:18612/64253899000a078deabe99ff587050b0$雷蒙影视•IPV4『线路6』
东森电影,p3p://108.181.32.169:18118/64253899000a078deabe99ff587050b0$雷蒙影视•IPV4『线路7』
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-4.m3u8$雷蒙影视•IPV4『线路8』
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8$雷蒙影视•IPV4『线路9』
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8$雷蒙影视•IPV4『线路10』
东森电影,http://171.108.239.98:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路11』
东森电影,http://171.108.239.79:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路12』
东森电影,http://171.108.239.99:8181/tsfile/live/1010_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路13』
东森电影,http://171.108.239.99:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路14』
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859$雷蒙影视•IPV4『线路15』
东森电影,http://iptv12k.com:35461/live/test167/12345/1254.m3u8$雷蒙影视•IPV4『线路16』
东森电影,p3p://167.114.175.6:55331/62c103a5000b5a66a4eacca77822079a$雷蒙影视•IPV4『线路17』
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8?$雷蒙影视•IPV4『线路1』
东森美洲,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8$雷蒙影视•IPV4『线路2』
东森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8$雷蒙影视•IPV4『线路3』
东森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8$雷蒙影视•IPV4『线路4』
东森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-xin-wen-1.m3u8$雷蒙影视•IPV4『线路5』
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv002$雷蒙影视•IPV4『线路1』
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv155$雷蒙影视•IPV4『线路2』
民视,rtmp://f13h.mine.nu/sat/tv051$雷蒙影视•IPV4『线路3』
民视,http://50.7.234.10:8278/ftvhd_taiwan/playlist.m3u8?tid=MF8F2804739628047396&ct=19193&tsum=73a49379fed74f8fc39359fcf589a9d8$雷蒙影视•IPV4『线路4』
民视,http://50.7.234.10:8278/ftvhd_taiwan/playlist.m3u8?tid=15141291&ct=17990&tsum=ab93fcdf581cc3f483e1ceede13312ce$雷蒙影视•IPV4『线路5』
民视,http://50.7.234.10:8278/ftvhd_taiwan/playlist.m3u8?ct=18335&tid=m15b424641a89&tsum=ba82cdbfb8253c45a13df5354e6d0dbc$雷蒙影视•IPV4『线路6』
民视,https://litv.zapi.us.kg/?id=4gtv-4gtv002$雷蒙影视•IPV4『线路7』
民视,https://litv.zapi.us.kg/?id=4gtv-4gtv155$雷蒙影视•IPV4『线路8』
民视,rtmp://220.130.201.73/sat/tv051$雷蒙影视•IPV4『线路9』
民视,http://37.27.111.214:8080/live/6/hls.m3u8$雷蒙影视•IPV4『线路10』
民视,p3p://108.181.32.169:28025/64251dd200003544ea55fe1c5eb00e42$雷蒙影视•IPV4『线路11』
民视,p3p://167.114.175.6:55331/6001ba8400051d89f5b151a63fa96419$雷蒙影视•IPV4『线路12』
民视新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8542/.m3u8$雷蒙影视•IPV4『线路1』
民视新闻,https://www.goodiptv.club/youtube/ylYJSBUgaMA$雷蒙影视•IPV4『线路2』
民视新闻,http://hotelplay.net/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477080.ts$雷蒙影视•IPV4『线路3』
民视新闻,https://zf.315600.xyz/proxy/http://tvb1.315600.xyz/litv/litv-ftv13$雷蒙影视•IPV4『线路4』
民视新闻,http://hotelplay.net/live/wLmJEuYw32hs/75X2WAcaeJexPFiZ/477080.ts$雷蒙影视•IPV4『线路5』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8$雷蒙影视•IPV4『线路6』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top$雷蒙影视•IPV4『线路7』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$雷蒙影视•IPV4『线路8』
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8$雷蒙影视•IPV4『线路9』
民视新闻,http://litv.zapi.us.kg/?id=litv-ftv13$雷蒙影视•IPV4『线路10』
民视新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ftvnew_taiwan$雷蒙影视•IPV4『线路11』
民视新闻,p3p://108.181.32.169:28526/64c859e10007934267f487ac0fa618e0$雷蒙影视•IPV4『线路12』
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8$雷蒙影视•IPV4『线路13』
民视新闻,https://litv.zapi.us.kg/?id=litv-ftv13$雷蒙影视•IPV4『线路14』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-18.m3u8$雷蒙影视•IPV4『线路15』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8$雷蒙影视•IPV4『线路16』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8$雷蒙影视•IPV4『线路17』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8$雷蒙影视•IPV4『线路18』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8$雷蒙影视•IPV4『线路19』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-8.m3u8$雷蒙影视•IPV4『线路20』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$雷蒙影视•IPV4『线路21』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv$雷蒙影视•IPV4『线路22』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8$雷蒙影视•IPV4『线路23』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8$雷蒙影视•IPV4『线路24』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-10.ctv$雷蒙影视•IPV4『线路25』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8$雷蒙影视•IPV4『线路26』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-17.ctv$雷蒙影视•IPV4『线路27』
民视新闻,p3p://167.114.175.6:55331/602f1f4a000aa86fa700c49817387f81$雷蒙影视•IPV4『线路28』
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001$雷蒙影视•IPV4『线路1』
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv156$雷蒙影视•IPV4『线路2』
民视台湾台,http://47.239.239.192/4gtv/litv.php?id=4gtv-4gtv00$雷蒙影视•IPV4『线路3』
民视台湾台,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/ftvtaiwan_twn/playlist.m3u8$雷蒙影视•IPV4『线路4』
民视台湾台,p3p://173.208.176.178:31809/6388b888000de54e5f4c698049f16f53$雷蒙影视•IPV4『线路5』
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8$雷蒙影视•IPV4『线路1』
民视第一,http://litv.zapi.us.kg/?id=4gtv-4gtv003$雷蒙影视•IPV4『线路2』
民视第一,p3p://108.181.32.169:28526/642520e900023cc4ea621083588c7092$雷蒙影视•IPV4『线路3』
民视第一,https://litv.zapi.us.kg/?id=4gtv-4gtv003$雷蒙影视•IPV4『线路4』
民视第一,https://stream1.freetv.fun/min-shi-di-yi-3.ctv$雷蒙影视•IPV4『线路5』
民视第一,https://stream1.freetv.fun/min-shi-di-yi-2.ctv$雷蒙影视•IPV4『线路6』
民视第一,https://stream1.freetv.fun/min-shi-di-yi-1.ctv$雷蒙影视•IPV4『线路7』
民视第一,p3p://167.114.175.6:55331/5fe0a665000c49bf747c0dbd57ec09a3$雷蒙影视•IPV4『线路8』
台视,http://litv.zapi.us.kg/?id=4gtv-4gtv066$雷蒙影视•IPV4『线路1』
台视,rtmp://f13h.mine.nu/sat/tv071$雷蒙影视•IPV4『线路2』
台视,http://50.7.234.10:8278/ttv_taiwan/playlist.m3u8?tid=MEDE4406594744065947&ct=19193&tsum=079f13bae33c63d33bb128fd265e8466$雷蒙影视•IPV4『线路3』
台视,http://50.7.234.10:8278/ttv_taiwan/playlist.m3u8?ct=17874&tid=mdea1ba75c9e516139101&tsum=95f1742d36f959fe6e241587a4f8e970$雷蒙影视•IPV4『线路4』
台视,http://50.7.234.10:8278/ttv_taiwan/playlist.m3u8?tid=mdea1ba75c9e516139101&ct=17874&tsum=95f1742d36f959fe6e241587a4f8e970$雷蒙影视•IPV4『线路5』
台视,https://litv.zapi.us.kg/?id=4gtv-4gtv066$雷蒙影视•IPV4『线路6』
台视,rtmp://220.130.201.73/sat/tv071$雷蒙影视•IPV4『线路7』
台视,p3p://108.181.32.169:28025/64251e0800060844ea56d28a6fad038f$雷蒙影视•IPV4『线路8』
台视,p3p://167.114.175.6:55331/612ee2240008f3db8e0578dc59406f9e$雷蒙影视•IPV4『线路9』
台视综合台,http://wanjiatv.net/smrt.php?playurl=http://50.7.234.10:8278/ttvzhonghe_twn/playlist.m3u8$雷蒙影视•IPV4
台视财经,http://litv.zapi.us.kg/?id=4gtv-4gtv056$雷蒙影视•IPV4『线路1』
台视财经,https://zf.315600.xyz/proxy/http://tvb1.315600.xyz/litv/4gtv-4gtv056$雷蒙影视•IPV4『线路2』
台视财经,https://litv.zapi.us.kg/?id=4gtv-4gtv056$雷蒙影视•IPV4『线路3』
台视财经,p3p://167.114.175.6:55331/6223b571000a13023e78ece5030b5b05$雷蒙影视•IPV4『线路4』
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8$雷蒙影视•IPV4『线路1』
三立台湾,p3p://108.181.32.169:28526/64251e5e0003388bea5821c268061bfb$雷蒙影视•IPV4『线路2』
三立台湾,p3p://108.181.32.169:24626/64251e5e0003388bea5821c268061bfb$雷蒙影视•IPV4『线路3』
三立台湾,http://ali.hlspull.yximgs.com/live/7771ddsshabibscbmlsanlitaiwanl00eqoklhdjhflhfsdfagksh-9999547666-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiilllll1llllllllllllllllllilldfsldhfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv$雷蒙影视•IPV4『线路4』
三立台湾,p3p://108.181.32.169:18612/64251e5e0003388bea5821c268061bfb$雷蒙影视•IPV4『线路5』
三立台湾,p3p://108.181.32.169:18118/64251e5e0003388bea5821c268061bfb$雷蒙影视•IPV4『线路6』
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8$雷蒙影视•IPV4『线路7』
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv$雷蒙影视•IPV4『线路8』
三立台湾,p3p://108.181.32.169:28025/64251e5e0003388bea5821c268061bfb$雷蒙影视•IPV4『线路9』
三立台湾,p3p://167.114.175.6:55331/5fe2947f000c58a57c0623474ae64e07$雷蒙影视•IPV4『线路10』
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8$雷蒙影视•IPV4『线路1』
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14$雷蒙影视•IPV4『线路2』
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$雷蒙影视•IPV4『线路3』
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14$雷蒙影视•IPV4『线路4』
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$雷蒙影视•IPV4『线路5』
三立新闻,p3p://108.181.32.169:28526/64251e23000bcd04ea573d7c0f0a002e$雷蒙影视•IPV4『线路6』
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$雷蒙影视•IPV4『线路7』
三立新闻,p3p://108.181.32.169:24626/64251e23000bcd04ea573d7c0f0a002e$雷蒙影视•IPV4『线路8』
三立新闻,http://ali.hlspull.yximgs.com/live/7771ddsshabibscbmlsanlixw8886755464889eqoklhdjhflhfsdfagksh-9999547666-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiilllll1llllllllllllllllllilldfsldhfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv$雷蒙影视•IPV4『线路9』
三立新闻,p3p://108.181.32.169:18612/64251e23000bcd04ea573d7c0f0a002e$雷蒙影视•IPV4『线路10』
三立新闻,p3p://108.181.32.169:18118/64251e23000bcd04ea573d7c0f0a002e$雷蒙影视•IPV4『线路11』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv$雷蒙影视•IPV4『线路12』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8$雷蒙影视•IPV4『线路13』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8$雷蒙影视•IPV4『线路14』
三立新闻,p3p://108.181.32.169:28025/6766bc7f000ed78dc349b377648221c8$雷蒙影视•IPV4『线路15』
三立新闻,p3p://167.114.175.6:55331/6014c896000c7101401f67cc5477681b$雷蒙影视•IPV4『线路16』
三立都会,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8522/.m3u8$雷蒙影视•IPV4『线路1』
三立都会,p3p://108.181.32.169:28526/64251e7300064780ea587492773a63cc$雷蒙影视•IPV4『线路2』
三立都会,http://ku9.fr.to/smt.php?id=sanlidouhui$雷蒙影视•IPV4『线路3』
三立都会,https://stream1.freetv.fun/san-li-du-hui-5.m3u8$雷蒙影视•IPV4『线路4』
三立都会,p3p://108.181.32.169:28025/64251e7300064780ea587492773a63cc$雷蒙影视•IPV4『线路5』
三立都会,p3p://167.114.175.6:55331/5fe29458000eb9287c058b8b2e5806e8$雷蒙影视•IPV4『线路6』
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8$雷蒙影视•IPV4『线路1』
三立戏剧,http://ku9.fr.to/smt.php?id=sanlixiju_twn$雷蒙影视•IPV4『线路2』
三立戏剧,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=sanlixiju_twn$雷蒙影视•IPV4『线路3』
三立戏剧,p3p://108.181.32.169:28526/64251e39000ed5bbea579433569b6381$雷蒙影视•IPV4『线路4』
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-1.m3u8$雷蒙影视•IPV4『线路5』
三立戏剧,p3p://167.114.175.6:55331/623524310003dee68290a4c42edc7cf5$雷蒙影视•IPV4『线路6』
三立综合,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8$雷蒙影视•IPV4『线路1』
三立综合,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8$雷蒙影视•IPV4『线路2』
三立综合,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8$雷蒙影视•IPV4『线路3』
三立综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=sanlizhonghe$雷蒙影视•IPV4『线路4』
三立综合,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8$雷蒙影视•IPV4『线路5』
三立综合,p3p://108.181.32.169:28526/64251e49000e34e7ea57d28a25014df2$雷蒙影视•IPV4『线路6』
三立综合,p3p://167.114.175.6:55331/6233dc940004f17a7d90e7c364b93c82$雷蒙影视•IPV4『线路7』
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn$雷蒙影视•IPV4『线路1』
无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw$雷蒙影视•IPV4『线路2』
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路3』
无线新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6456&tk=7877e7cc41c7$雷蒙影视•IPV4『线路4』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$雷蒙影视•IPV4『线路5』
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$雷蒙影视•IPV4『线路6』
无线新闻,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路7』
无线新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-1$雷蒙影视•IPV4『线路8』
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路9』
无线新闻,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$雷蒙影视•IPV4『线路10』
无线新闻,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$雷蒙影视•IPV4『线路11』
